,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
27,L,comb,up,5,0,2.5,300,600,0,1,0.908118+0.0447154*log(x)+-0.00596659*log(x)*log(x)+0.042453734731859004
28,L,comb,up,5,0,2.5,600,1000,0,1,0.908118+0.0447154*log(x)+-0.00596659*log(x)*log(x)+0.040292302866018245
29,L,comb,up,4,0,2.5,20,30,0,1,0.908118+0.0447154*log(x)+-0.00596659*log(x)*log(x)+0.08588380341316385
30,L,comb,up,4,0,2.5,30,50,0,1,0.908118+0.0447154*log(x)+-0.00596659*log(x)*log(x)+0.058839698204678686
31,L,comb,up,4,0,2.5,50,70,0,1,0.908118+0.0447154*log(x)+-0.00596659*log(x)*log(x)+0.04401645730260486
32,L,comb,up,4,0,2.5,70,100,0,1,0.908118+0.0447154*log(x)+-0.00596659*log(x)*log(x)+0.043875441615129636
33,L,comb,up,4,0,2.5,100,140,0,1,0.908118+0.0447154*log(x)+-0.00596659*log(x)*log(x)+0.04016628806269545
34,L,comb,up,4,0,2.5,140,200,0,1,0.908118+0.0447154*log(x)+-0.00596659*log(x)*log(x)+0.03966594797897839
35,L,comb,up,4,0,2.5,200,300,0,1,0.908118+0.0447154*log(x)+-0.00596659*log(x)*log(x)+0.05894217924800517
36,L,comb,up,4,0,2.5,300,600,0,1,0.908118+0.0447154*log(x)+-0.00596659*log(x)*log(x)+0.10613433682964751
37,L,comb,up,4,0,2.5,600,1000,0,1,0.908118+0.0447154*log(x)+-0.00596659*log(x)*log(x)+0.10073075716504562
38,L,mujets,central,5,0,2.5,20,1000,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)
39,L,mujets,central,4,0,2.5,20,1000,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)
40,L,mujets,down,5,0,2.5,20,30,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.034899313062674284
41,L,mujets,down,5,0,2.5,30,50,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.026262265066071544
42,L,mujets,down,5,0,2.5,50,70,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.019580487667106444
43,L,mujets,down,5,0,2.5,70,100,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.023391264606817667
44,L,mujets,down,5,0,2.5,100,140,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.032304840589637444
45,L,mujets,down,5,0,2.5,140,200,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.04258172206134006
46,L,mujets,down,5,0,2.5,200,300,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.045396548986487956
47,L,mujets,down,5,0,2.5,300,600,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.04191036419326855
48,L,mujets,down,5,0,2.5,600,1000,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.04005587266128365
49,L,mujets,down,4,0,2.5,20,30,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.08724828265668572
50,L,mujets,down,4,0,2.5,30,50,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.06565566266517886
51,L,mujets,down,4,0,2.5,50,70,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.04895121916776611
52,L,mujets,down,4,0,2.5,70,100,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.05847816151704417
53,L,mujets,down,4,0,2.5,100,140,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.08076210147409361
54,L,mujets,down,4,0,2.5,140,200,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.10645430515335015
55,L,mujets,down,4,0,2.5,200,300,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.11349137246621989
56,L,mujets,down,4,0,2.5,300,600,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.10477591048317138
57,L,mujets,down,4,0,2.5,600,1000,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.10013968165320913
58,L,mujets,up,5,0,2.5,20,30,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)+0.034899313062674284
59,L,mujets,up,5,0,2.5,30,50,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)+0.026262265066071544
60,L,mujets,up,5,0,2.5,50,70,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)+0.019580487667106444
61,L,mujets,up,5,0,2.5,70,100,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)+0.023391264606817667
62,L,mujets,up,5,0,2.5,100,140,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)+0.032304840589637444
63,L,mujets,up,5,0,2.5,140,200,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)+0.04258172206134006
64,L,mujets,up,5,0,2.5,200,300,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)+0.045396548986487956
65,L,mujets,up,5,0,2.5,300,600,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)+0.04191036419326855
66,L,mujets,up,5,0,2.5,600,1000,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)+0.04005587266128365
67,L,mujets,up,4,0,2.5,20,30,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)+0.08724828265668572
68,L,mujets,up,4,0,2.5,30,50,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)+0.06565566266517886
69,L,mujets,up,4,0,2.5,50,70,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)+0.04895121916776611
70,L,mujets,up,4,0,2.5,70,100,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)+0.05847816151704417
71,L,mujets,up,4,0,2.5,100,140,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)+0.08076210147409361
72,L,mujets,up,4,0,2.5,140,200,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)+0.10645430515335015
73,L,mujets,up,4,0,2.5,200,300,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)+0.11349137246621989
74,L,mujets,up,4,0,2.5,300,600,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)+0.10477591048317138
75,L,mujets,up,4,0,2.5,600,1000,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)+0.10013968165320913
76,M,comb,central,5,0,2.5,20,1000,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)
77,M,comb,central,4,0,2.5,20,1000,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)
78,M,comb,down,5,0,2.5,20,30,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)-0.073137384159133
79,M,comb,down,5,0,2.5,30,50,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)-0.02670893396869781
80,M,comb,down,5,0,2.5,50,70,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)-0.018758942278330363
81,M,comb,down,5,0,2.5,70,100,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)-0.02562476276104472
82,M,comb,down,5,0,2.5,100,140,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)-0.021133950670411895
83,M,comb,down,5,0,2.5,140,200,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)-0.019700019878649007
84,M,comb,down,5,0,2.5,200,300,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)-0.036090333706752374
85,M,comb,down,5,0,2.5,300,600,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)-0.049944088264564174
86,M,comb,down,5,0,2.5,600,1000,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)-0.0656596224549237
87,M,comb,down,4,0,2.5,20,30,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)-0.21941215247739898
88,M,comb,down,4,0,2.5,30,50,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)-0.08012680190609343
89,M,comb,down,4,0,2.5,50,70,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)-0.05627682683499109
90,M,comb,down,4,0,2.5,70,100,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)-0.07687428828313415
91,M,comb,down,4,0,2.5,100,140,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)-0.06340185201123569
92,M,comb,down,4,0,2.5,140,200,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)-0.05910005963594702
93,M,comb,down,4,0,2.5,200,300,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)-0.10827100112025712
94,M,comb,down,4,0,2.5,300,600,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)-0.14983226479369252
95,M,comb,down,4,0,2.5,600,1000,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)-0.1969788673647711
96,M,comb,up,5,0,2.5,20,30,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)+0.073137384159133
97,M,comb,up,5,0,2.5,30,50,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)+0.02670893396869781
98,M,comb,up,5,0,2.5,50,70,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)+0.018758942278330363
99,M,comb,up,5,0,2.5,70,100,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)+0.02562476276104472
100,M,comb,up,5,0,2.5,100,140,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)+0.021133950670411895
101,M,comb,up,5,0,2.5,140,200,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)+0.019700019878649007
102,M,comb,up,5,0,2.5,200,300,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)+0.036090333706752374
103,M,comb,up,5,0,2.5,300,600,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)+0.049944088264564174
104,M,comb,up,5,0,2.5,600,1000,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)+0.0656596224549237
105,M,comb,up,4,0,2.5,20,30,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)+0.21941215247739898
106,M,comb,up,4,0,2.5,30,50,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)+0.08012680190609343
107,M,comb,up,4,0,2.5,50,70,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)+0.05627682683499109
108,M,comb,up,4,0,2.5,70,100,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)+0.07687428828313415
109,M,comb,up,4,0,2.5,100,140,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)+0.06340185201123569
110,M,comb,up,4,0,2.5,140,200,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)+0.05910005963594702
111,M,comb,up,4,0,2.5,200,300,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)+0.10827100112025712
112,M,comb,up,4,0,2.5,300,600,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)+0.14983226479369252
113,M,comb,up,4,0,2.5,600,1000,0,1,0.952142+0.0158362*log(x)+-0.00180851*log(x)*log(x)+0.1969788673647711
114,M,mujets,central,5,0,2.5,20,1000,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)
115,M,mujets,central,4,0,2.5,20,1000,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)
116,M,mujets,down,5,0,2.5,20,30,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.07382615812097743
117,M,mujets,down,5,0,2.5,30,50,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.028846265430731387
118,M,mujets,down,5,0,2.5,50,70,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.020480222508058216
119,M,mujets,down,5,0,2.5,70,100,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.04062363205505036
120,M,mujets,down,5,0,2.5,100,140,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.05055215712535487
121,M,mujets,down,5,0,2.5,140,200,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.05780752741809753
122,M,mujets,down,5,0,2.5,200,300,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.07389516696745009
123,M,mujets,down,5,0,2.5,300,600,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.04981850064362939
124,M,mujets,down,5,0,2.5,600,1000,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.06536494228091115
125,M,mujets,down,4,0,2.5,20,30,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.22147847436293228
126,M,mujets,down,4,0,2.5,30,50,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.08653879629219416
127,M,mujets,down,4,0,2.5,50,70,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.06144066752417465
128,M,mujets,down,4,0,2.5,70,100,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.12187089616515108
129,M,mujets,down,4,0,2.5,100,140,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.1516564713760646
130,M,mujets,down,4,0,2.5,140,200,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.1734225822542926
131,M,mujets,down,4,0,2.5,200,300,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.22168550090235029
132,M,mujets,down,4,0,2.5,300,600,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.14945550193088816
133,M,mujets,down,4,0,2.5,600,1000,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.19609482684273344
134,M,mujets,up,5,0,2.5,20,30,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.07382615812097743
135,M,mujets,up,5,0,2.5,30,50,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.028846265430731387
136,M,mujets,up,5,0,2.5,50,70,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.020480222508058216
137,M,mujets,up,5,0,2.5,70,100,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.04062363205505036
138,M,mujets,up,5,0,2.5,100,140,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.05055215712535487
139,M,mujets,up,5,0,2.5,140,200,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.05780752741809753
140,M,mujets,up,5,0,2.5,200,300,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.07389516696745009
141,M,mujets,up,5,0,2.5,300,600,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.04981850064362939
142,M,mujets,up,5,0,2.5,600,1000,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.06536494228091115
143,M,mujets,up,4,0,2.5,20,30,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.22147847436293228
144,M,mujets,up,4,0,2.5,30,50,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.08653879629219416
145,M,mujets,up,4,0,2.5,50,70,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.06144066752417465
146,M,mujets,up,4,0,2.5,70,100,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.12187089616515108
147,M,mujets,up,4,0,2.5,100,140,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.1516564713760646
148,M,mujets,up,4,0,2.5,140,200,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.1734225822542926
149,M,mujets,up,4,0,2.5,200,300,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.22168550090235029
150,M,mujets,up,4,0,2.5,300,600,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.14945550193088816
151,M,mujets,up,4,0,2.5,600,1000,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.19609482684273344
152,T,comb,central,5,0,2.5,20,1000,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)
153,T,comb,central,4,0,2.5,20,1000,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)
154,T,comb,down,5,0,2.5,20,30,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)-0.05992384211747474
155,T,comb,down,5,0,2.5,30,50,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)-0.036236064643287776
156,T,comb,down,5,0,2.5,50,70,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)-0.02662483966431523
157,T,comb,down,5,0,2.5,70,100,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)-0.029239507223939223
158,T,comb,down,5,0,2.5,100,140,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)-0.02409158261042644
159,T,comb,down,5,0,2.5,140,200,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)-0.0257311505465228
160,T,comb,down,5,0,2.5,200,300,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)-0.04603841068017003
161,T,comb,down,5,0,2.5,300,600,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)-0.05198887474324555
162,T,comb,down,5,0,2.5,600,1000,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)-0.06927273873647774
163,T,comb,down,4,0,2.5,20,30,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)-0.2097334474111616
164,T,comb,down,4,0,2.5,30,50,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)-0.12682622625150722
165,T,comb,down,4,0,2.5,50,70,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)-0.0931869388251033
166,T,comb,down,4,0,2.5,70,100,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)-0.10233827528378728
167,T,comb,down,4,0,2.5,100,140,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)-0.08432053913649254
168,T,comb,down,4,0,2.5,140,200,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)-0.0900590269128298
169,T,comb,down,4,0,2.5,200,300,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)-0.16113443738059513
170,T,comb,down,4,0,2.5,300,600,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)-0.18196106160135944
171,T,comb,down,4,0,2.5,600,1000,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)-0.24245458557767208
172,T,comb,up,5,0,2.5,20,30,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)+0.05992384211747474
173,T,comb,up,5,0,2.5,30,50,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)+0.036236064643287776
174,T,comb,up,5,0,2.5,50,70,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)+0.02662483966431523
175,T,comb,up,5,0,2.5,70,100,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)+0.029239507223939223
176,T,comb,up,5,0,2.5,100,140,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)+0.02409158261042644
177,T,comb,up,5,0,2.5,140,200,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)+0.0257311505465228
178,T,comb,up,5,0,2.5,200,300,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)+0.04603841068017003
179,T,comb,up,5,0,2.5,300,600,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)+0.05198887474324555
180,T,comb,up,5,0,2.5,600,1000,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)+0.06927273873647774
181,T,comb,up,4,0,2.5,20,30,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)+0.2097334474111616
182,T,comb,up,4,0,2.5,30,50,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)+0.12682622625150722
183,T,comb,up,4,0,2.5,50,70,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)+0.0931869388251033
184,T,comb,up,4,0,2.5,70,100,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)+0.10233827528378728
185,T,comb,up,4,0,2.5,100,140,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)+0.08432053913649254
186,T,comb,up,4,0,2.5,140,200,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)+0.0900590269128298
187,T,comb,up,4,0,2.5,200,300,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)+0.16113443738059513
188,T,comb,up,4,0,2.5,300,600,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)+0.18196106160135944
189,T,comb,up,4,0,2.5,600,1000,0,1,1.00071+-0.00543238*log(x)+-9.85205e-05*log(x)*log(x)+0.24245458557767208
190,T,mujets,central,5,0,2.5,20,1000,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)
191,T,mujets,central,4,0,2.5,20,1000,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)
192,T,mujets,down,5,0,2.5,20,30,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.061186902474346466
193,T,mujets,down,5,0,2.5,30,50,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.0413236828870535
194,T,mujets,down,5,0,2.5,50,70,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.02979016607786128
195,T,mujets,down,5,0,2.5,70,100,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.045004932886894285
196,T,mujets,down,5,0,2.5,100,140,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.04613623306274111
197,T,mujets,down,5,0,2.5,140,200,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.058477574956458125
198,T,mujets,down,5,0,2.5,200,300,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.08210517224403861
199,T,mujets,down,5,0,2.5,300,600,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.05176172240259665
200,T,mujets,down,5,0,2.5,600,1000,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.06864802865927522
201,T,mujets,down,4,0,2.5,20,30,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.21415415866021265
202,T,mujets,down,4,0,2.5,30,50,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.14463289010468725
203,T,mujets,down,4,0,2.5,50,70,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.10426558127251448
204,T,mujets,down,4,0,2.5,70,100,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.15751726510413
205,T,mujets,down,4,0,2.5,100,140,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.16147681571959388
206,T,mujets,down,4,0,2.5,140,200,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.20467151234760345
207,T,mujets,down,4,0,2.5,200,300,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.28736810285413517
